divesite,country,region,location,X,Y
Vanishing Rock,British Virgin,,,-64.52008724,18.37805688
Cistern Point,British Virgin,,,-64.51678276,18.38116225
Tip of Scrub,British Virgin,,,-64.5020628,18.47205858
Visibles,British Virgin,,,-64.46461916,18.49493285
Chimney,British Virgin,,,-64.46138978,18.48128802
Bronco Billy,British Virgin,,,-64.46228027,18.48302803
Ginger Steps,British Virgin,,,-64.48045492,18.38443047
Carval Rock,British Virgin,,,-64.49013233,18.37295581
Shark Point,British Virgin,,,-64.5641613,18.32886241
Thumb Rock,British Virgin,,,-64.51030254,18.37004375
Spyglass,British Virgin,,,-64.61663604,18.32226271
Inganess Bay Wreck,British Virgin,,,-64.51416667,18.37135
Coral Gardens,British Virgin,,,-64.45658326,18.47978204
Carrot Shoal,British Virgin,,,-64.57886667,18.3251
The Indians,British Virgin,,,-64.629,18.3312
Angelfish Reef,British Virgin,,,-64.62922096,18.30894032
Maria L    Pat Wrecks  Wreck Alley ,British Virgin,,,-64.5107,18.3693
Chikuzen Wreck,British Virgin,,,-64.51615,18.61881667
Blonde Rock,British Virgin,,,-64.55133333,18.36868333
Alice in Wonderland,British Virgin,,,-64.48154926,18.38615109
R M S  Rhone,British Virgin,,,-64.53526667,18.36938333
Santa Monica Rock,British Virgin,,,-64.63874817,18.29977295
El Cabezo de las Isabelitas,Cuba,Isla de la Juventud,,-83.16965,21.58648333
Reino Magico,Cuba,Isla de la Juventud,,-83.1726,21.59091667
La Peguena Pared,Cuba,Isla de la Juventud,,-83.16976667,21.58366667
Salon Maravilloso,Cuba,Isla de la Juventud,,-83.171,21.58875
Cueva del Ensueno,Cuba,Isla de la Juventud,,-83.17208333,21.59058333
El Cangilon,Cuba,Isla de la Juventud,,-83.17888333,21.599
El Escondite del Buzo,Cuba,Isla de la Juventud,,-83.1715,21.5896
El Jardin de la Reina,Cuba,Isla de la Juventud,,-83.19575,21.61441667
Cueva Azul,Cuba,Isla de la Juventud,,-83.17058333,21.58775
Off Limit,Cuba,Isla de la Juventud,,-83.17333333,21.57441667
El Pasaje Escondido,Cuba,Isla de la Juventud,,-83.17358333,21.59183333
Paraiso de Muke,Cuba,Isla de la Juventud,,-83.20808333,21.62316667
Tunel del Amor,Cuba,Isla de la Juventud,,-83.17083333,21.58658333
El Pequeno Reino,Cuba,Isla de la Juventud,,-83.17075,21.58908333
Power plant,Cuba,Varadero,,-81.53181553,23.11070058
Playa El Coral,Cuba,Varadero,,-81.44970238,23.08797921
The fishboat,Cuba,Trinidad Cienfuegos,,-80.00268817,21.72454041
Sailboat Wreck,Cuba,Trinidad Cienfuegos,,-80.00207126,21.723763
Wreck Ancon,Cuba,Trinidad Cienfuegos,,-80.00754833,21.72574705
Cenote mar,Cuba,Playa Giron Larga,,-81.13855004,22.16685914
Cueva de los peces,Cuba,Playa Giron Larga,,-81.13637209,22.16651635
Cenote Cuba Checoslovaquia,Cuba,Playa Giron Larga,,-81.13301396,22.15623731
Patrol Boat Wreck,Cuba,Ciego de Avila,Jardines del Rey,-78.36007118,22.54458641
Maria,Cuba,Trinidad Cienfuegos,,-80.01342773,21.72378293
JardÌ_n Sin Nombre,Cuba,Maria la Gorda,,-84.52846527,21.76002851
El Almirante,Cuba,Maria la Gorda,,-84.50993333,21.81245
Guantanamo bay reef,Cuba,,,-75.17995834,19.90565373
La Cadena Misteriosa,Cuba,Maria la Gorda,,-84.51972222,21.77611111
YemayÌÁ,Cuba,Maria la Gorda,,-84.49166667,21.83361111
El Ancla de Francois,Cuba,Maria la Gorda,,-84.51361111,21.80138889
El Encanto,Cuba,Maria la Gorda,,-84.5175,21.78333333
Acuario,Cuba,Maria la Gorda,,-84.51444444,21.79833333
Paraiso Perdido,Cuba,Maria la Gorda,,-84.52286667,21.76923333
Cabeza de Marcel,Cuba,Maria la Gorda,,-84.50166667,21.81638889
Balena Moby Dick,Cuba,Maria la Gorda,,-84.51805556,21.77222222
Las Cuevas de Bebo,Cuba,Maria la Gorda,,-84.51666667,21.79722222
El Jardin de la Gorgonia,Cuba,Maria la Gorda,,-84.51283336,21.81031906
El SalÌ_n de MarÌ_a,Cuba,Maria la Gorda,,-84.51366667,21.81098333
El Patio de Vanessa,Cuba,Maria la Gorda,,-84.51215744,21.81130518
Rancho Luna,Cuba,Trinidad Cienfuegos,,-80.42861223,22.03770339
Jibacoa,Cuba,La Havana,,-81.82140827,23.15219824
Cayo Felipe el Grande,Cuba,Ciego de Avila,Jardines del Rey,-78.62702608,22.61478338
La Angelica,Cuba,Ciego de Avila,Jardines del Rey,-78.63962173,22.62660814
La Borgonia,Cuba,Ciego de Avila,Jardines del Rey,-78.63069534,22.63754068
La Finca,Cuba,Ciego de Avila,Jardines del Rey,-78.59739304,22.62320144
La Jaula II,Cuba,Ciego de Avila,Jardines del Rey,-78.50924492,22.57193241
La Jaula I,Cuba,Ciego de Avila,Jardines del Rey,-78.52143288,22.58302779
El Acuario II,Cuba,Ciego de Avila,Jardines del Rey,-78.73403549,22.63508489
El Acuario I,Cuba,Ciego de Avila,Jardines del Rey,-78.71601105,22.62922252
Jardines de la Reina,Cuba,Camagueey,Cayo Anclitas,-78.94741058,20.80362036
Baie des cochons,Cuba,Playa Giron Larga,,-81.1988461,22.27980425
La Puntilla,Cuba,Santa Clara,Las Brujas,-79.13619518,22.65302695
Espanol,Cuba,Santa Clara,Las Brujas,-79.15340424,22.64807628
La Corona,Cuba,Santa Clara,Las Brujas,-79.15048599,22.65156157
Caleta 1,Cuba,Santa Clara,Las Brujas,-79.17632103,22.63904581
Las Pajuals,Cuba,Santa Clara,Las Brujas,-79.16679382,22.65164078
Tunel azul,Cuba,Trinidad Cienfuegos,,-80.10131836,21.75694883
Canto Chiquiton,Cuba,Holguin,,-75.93792915,21.10171723
Phare,Cuba,Holguin,,-75.94230652,21.09867435
Taza Azul,Cuba,Holguin,,-75.93904495,21.10355895
Ta Hanita,Cuba,Holguin,,-75.94204903,21.1027582
Bucanero,Cuba,Santiago de Cuba,,-75.69427729,19.94195568
Cajilone,Cuba,Varadero,,-81.29844189,23.14251068
Cruz Corsario,Cuba,Isla de la Juventud,,-83.19303632,21.61405582
Barco Hundido,Cuba,Varadero,,-81.22719169,23.17346501
Pecios Cayo los Indios,Cuba,Isla de la Juventud,,-83.19527778,21.74111111
El Ballenato,Cuba,Cayo Largo del sur,,-81.63253784,21.57923083
Punta Perdiz,Cuba,Playa Giron Larga,,-81.11747861,22.11500429
Radar Reef,Cayman,Cayman Brac,,-79.83366609,19.71447505
MV Captain Keith Tibbetts,Cayman,Cayman Brac,,-79.88317966,19.69298087
Playing Fields,Cayman,Grand Cayman,,-81.10369205,19.29202587
The Kittiwake,Cayman,Grand Cayman,,-81.40121667,19.3619
Fish Reef,Cayman,Grand Cayman,,-81.39334167,19.32133056
Julie s Wall,Cayman,Grand Cayman,,-81.4175,19.39416667
Hammerhead Hill,Cayman,Grand Cayman,,-81.309083,19.383967
Lemon drop off,Cayman,Grand Cayman,,-81.32243333,19.38393333
Black Forest north,Cayman,Grand Cayman,,-81.328417,19.38405
Big Tunnel,Cayman,Grand Cayman,,-81.416517,19.368267
Blue Peter reef,Cayman,Grand Cayman,,-81.322017,19.38295
Hammerhead Hole,Cayman,Grand Cayman,,-81.38911667,19.336217
In Between,Cayman,Grand Cayman,,-81.41436667,19.3673
Lemon reef,Cayman,Grand Cayman,,-81.32680893,19.38532394
Hoffman s Hangout,Cayman,Grand Cayman,,-81.39246941,19.26997926
Black Forest,Cayman,Grand Cayman,,-81.3955,19.27116667
Lone Star,Cayman,Grand Cayman,,-81.391,19.32683333
Sunset reef,Cayman,Grand Cayman,,-81.39142334,19.28630436
Babylon,Cayman,Grand Cayman,,-81.16431667,19.35331667
Snapper Hole,Cayman,Grand Cayman,,-81.07783333,19.34415
Scuba Bowl,Cayman,Grand Cayman,,-81.08798333,19.29233333
Three Sisters,Cayman,Grand Cayman,,-81.11771667,19.28851667
High Rock Drop Off,Cayman,Grand Cayman,,-81.12403333,19.29008333
Fish Tank,Cayman,Grand Cayman,,-81.10696667,19.35675
Chubb Hole,Cayman,Grand Cayman,,-81.08428333,19.35046667
Grouper Grotto,Cayman,Grand Cayman,,-81.08598333,19.29628333
The Maze,Cayman,Grand Cayman,,-81.0923,19.29401667
Lodge Anchor,Cayman,Grand Cayman,,-81.11235,19.29056667
Iron Shore Gardens,Cayman,Grand Cayman,,-81.14363333,19.29141667
Maggie s Maze,Cayman,Grand Cayman,,-81.14478333,19.29116667
Kelly s Caverns,Cayman,Grand Cayman,,-81.14601667,19.29128333
Little House on the Prairie,Cayman,Grand Cayman,,-81.14815,19.29121667
Tarpon Tap Room,Cayman,Grand Cayman,,-81.15016667,19.29136667
Turtle Reef,Cayman,Grand Cayman,,-81.41681314,19.38309233
L C M  David Nicholson,Cayman,Grand Cayman,,-81.39261667,19.28735
Devil s Grotto,Cayman,Grand Cayman,,-81.388333,19.291333
Eden Rock,Cayman,Grand Cayman,,-81.387097,19.293145
Sand Chute,Cayman,Grand Cayman,,-81.392833,19.332167
Orange Canyon,Cayman,Grand Cayman,,-81.4192,19.3696
Bonnie s Arch,Cayman,Grand Cayman,,-81.4194,19.37
Cobalt Ridge,Cayman,Grand Cayman,,-81.40047312,19.39366309
Sea Fans  1 to 3 ,Cayman,Grand Cayman,,-81.40604138,19.39228676
Bear s Paw,Cayman,Grand Cayman,,-81.36032045,19.39781227
Ghost Mountain,Cayman,Grand Cayman,,-81.38546348,19.40243696
Tarpon Alley,Cayman,Grand Cayman,,-81.33655071,19.38538466
Hole in the Wall,Cayman,Grand Cayman,,-81.3454,19.3928
Princess Penny s Wall,Cayman,Grand Cayman,,-81.3332,19.3845
Eagle Ray Pass,Cayman,Grand Cayman,,-81.325,19.3837
Leslie s curl,Cayman,Grand Cayman,,-81.3203,19.3842
Stingray City  Sandbar ,Cayman,Grand Cayman,,-81.30483627,19.37579512
Northwest Point,Cayman,Grand Cayman,,-81.42066667,19.36941667
Pat s Wall,Cayman,Grand Cayman,,-81.0888,19.2931
Stingray City,Cayman,Grand Cayman,,-81.34428084,19.38467622
Oro Verde,Cayman,Grand Cayman,,-81.3907,19.3386
Doc Poulson Wreck,Cayman,Grand Cayman,,-81.40929222,19.36759169
Lealeas Lookout,Cayman,Little Cayman,,-80.08881667,19.6811
Dynamite Drop Off,Cayman,Little Cayman,,-80.09566667,19.65515
Ann s Attic,Cayman,Little Cayman,,-80.07833333,19.68466667
Charlies Chimneys ,Cayman,Little Cayman,,-80.09333333,19.65583333
Grundy‰Ûª s Gardens,Cayman,Little Cayman,,-80.09,19.65583333
Windsock,Cayman,Little Cayman,,-80.10166667,19.65583333
Coconut Walk,Cayman,Little Cayman,,-80.08976667,19.68091667
Great Wall West,Cayman,Little Cayman,,-80.08685556,19.68192222
Donna s Delight,Cayman,Little Cayman,,-80.08106111,19.68395278
Bus Stop,Cayman,Little Cayman,,-80.07151111,19.68872778
Cumber s Caves,Cayman,Little Cayman,,-80.06978889,19.69054167
Jackson s Reef and Wall,Cayman,Little Cayman,,-80.06906389,19.69214444
Eagle Ray Roundup,Cayman,Little Cayman,,-80.06788611,19.69445556
Mike s Mountain,Cayman,Little Cayman,,-80.06630278,19.696475
Nancy s Cup of Tea,Cayman,Little Cayman,,-80.06486667,19.69924167
Disneyland,Cayman,Little Cayman,,-80.034,19.67603333
Patty s Place,Cayman,Little Cayman,,-80.10441944,19.65545833
Joys Joy,Cayman,Little Cayman,,-80.09285,19.67875
Randy s Gazebo,Cayman,Little Cayman,,-80.08318333,19.68368333
Marilyn s Cut,Cayman,Little Cayman,,-80.07893333,19.68475
Mixing Bowl,Cayman,Little Cayman,,-80.07788333,19.68488333
Soto Trader Wreck,Cayman,Little Cayman,,-80.0823,19.65515
Jig Saw,Cayman,Little Cayman,,-80.10321667,19.67298333
Black Hole,Cayman,Little Cayman,,-80.09195,19.65575
Sand Castles,Cayman,Little Cayman,,-80.10796667,19.6684
Uvita wall,Costa Rica,Caribbean,,-83.01214814,9.995837231
Bajo Dos Amigos,Costa Rica,Pacific,Cocos Islands,-87.09514618,5.507408585
Shark Fin Rock,Costa Rica,Pacific,Cocos Islands,-87.08132744,5.493653475
Bait Balls,Costa Rica,Pacific,Cocos Islands,-87.0457077,5.464433494
Lobster Rock,Costa Rica,Pacific,Cocos Islands,-87.03194261,5.550102927
Dos Amigos - Small,Costa Rica,Pacific,Cocos Islands,-87.10217357,5.508294967
Dos Amigos - Big,Costa Rica,Pacific,Cocos Islands,-87.10098267,5.51215018
Isla Cascara,Costa Rica,Pacific,Cocos Islands,-87.06467628,5.550124284
Manuelita Garden,Costa Rica,Pacific,Cocos Islands,-87.04690933,5.561059007
Submerged Rock,Costa Rica,Pacific,Cocos Islands,-87.05703735,5.506810544
Isla Pajara,Costa Rica,Pacific,Cocos Islands,-87.05411911,5.554224829
Tortuga shipwreck,Costa Rica,Pacific,Papagayo Gulf,-85.71226358,10.57550877
Punta Ballena,Costa Rica,Pacific,Catalina Islands,-85.69198608,10.60387779
Cabeza de Mono,Costa Rica,Pacific,Herradura,-85.70277125,10.60854947
Monkey Island,Costa Rica,Caribbean,,-82.61574984,9.630326311
Bajo Del Diablo,Costa Rica,Pacific,Isla del Cano,-83.91511917,8.702874726
Barco del CaÌ±o,Costa Rica,Pacific,Isla del Cano,-83.87679577,8.715855397
Sugar Reef,Costa Rica,Caribbean,,-82.65920162,9.63400731
Bloody Reef,Costa Rica,Caribbean,,-82.65963078,9.638280604
Long Shoal,Costa Rica,Caribbean,,-82.66113281,9.655584773
Pelagic Park,Costa Rica,Pacific,,-84.08111572,8.510402921
Patrick s Point,Costa Rica,Pacific,,-85.70331573,10.57873601
The Cave,Costa Rica,Pacific,Isla del Cano,-83.88333333,8.7
Devils Bottom,Costa Rica,Pacific,Isla del Cano,-83.9,8.7
Campanario,Costa Rica,Pacific,Isla del Cano,-83.87789011,8.706204777
Virador,Costa Rica,Pacific,Papagayo Gulf,-85.70194244,10.61096437
Punta Argentina,Costa Rica,Pacific,Papagayo Gulf,-85.71237087,10.57867273
Playa Conchal,Costa Rica,Pacific,,-85.82294226,10.40992499
Los Sombreros,Costa Rica,Pacific,Catalina Islands,-85.87115765,10.4786969
Catalina Islands,Costa Rica,Pacific,Catalina Islands,-85.8201313,10.50983865
Cocalito,Costa Rica,Pacific,,-84.94791985,9.755838326
La Chancha,Costa Rica,Pacific,,-84.95118141,9.729614558
Herradura Island,Costa Rica,Pacific,,-84.67703819,9.626095228
Pesebre,Costa Rica,Pacific,,-84.68313217,9.656007847
Isla Tortuga Acquario,Costa Rica,Pacific,,-84.89341736,9.774532075
Middle Reef,Costa Rica,Pacific,Herradura,-84.66424942,9.644669288
Isla Manuelita,Costa Rica,Pacific,Cocos Islands,-87.04832554,5.56282093
Bajo Alcyone,Costa Rica,Pacific,Cocos Islands,-87.0230484,5.509031838
Dirty Rock,Costa Rica,Pacific,Cocos Islands,-87.08518982,5.544998563
Silverado,Costa Rica,Pacific,Cocos Islands,-87.03081608,5.545158743
Punta Maria,Costa Rica,Pacific,Cocos Islands,-87.09120333,5.531073463
El Aquario,Costa Rica,Pacific,Manuel Antonio National Park,-84.15295601,9.369212431
Veinteseis,Costa Rica,Pacific,,-84.64279175,9.164467221
Starfish Garden,Costa Rica,Pacific,Manuel Antonio National Park,-84.1683197,9.385048293
Punta Quepos,Costa Rica,Pacific,Manuel Antonio National Park,-84.18205261,9.393516372
Canyon Reef,Costa Rica,Pacific,Manuel Antonio National Park,-84.16591644,9.380306078
Tortuga Island,Costa Rica,Pacific,,-84.89487648,9.775800843
Point Halfway,Curacao,,,-69.00436895,12.156128
Off the Road,Curacao,,,-69.00487857,12.1578166
Marie Pampoen,Curacao,,,-68.90554682,12.08976527
Pietermaai,Curacao,,,-68.92661333,12.10151497
Blue Bay,Curacao,,,-68.98508549,12.13422209
Awa Blanku,Curacao,,,-68.78333283,12.033333
Car Pile,Curacao,,,-68.90305012,12.08834498
The Pipe,Curacao,,,-68.86951383,12.178629
Beyond the Tunnel of Doom,Curacao,,,-68.81466883,12.153207
Jan Thiel Baai,Curacao,,,-68.8797,12.07605
Daaibooibaai,Curacao,,,-69.0845,12.21188333
Cas Abou  Lower House ,Curacao,,,-69.09198333,12.2276
Playa Largu,Curacao,,,-69.09851667,12.2353
Playa Manzalina,Curacao,,,-69.1056,12.24541667
Playa Jeremi,Curacao,,,-69.15021667,12.32863333
Grote Knip  Playa Abou ,Curacao,,,-69.15175,12.35128333
Dark Wall,Curacao,,,-68.87854815,12.07323131
Sandy s Plateau,Curacao,,,-68.89640093,12.08255812
Airplane Wreck,Curacao,,,-69.12854075,12.26733249
Hamrak,Curacao,,,-68.776474,12.03260505
Playa Kanoa,Curacao,,,-68.86464357,12.17612287
Klein - The north point,Curacao,,,-68.64561667,11.9999
Klein - Southern point,Curacao,,,-68.64273333,11.97785
Tarpon Bridge,Curacao,,,-68.72154236,12.04267825
Kenepa,Curacao,,,-69.14529444,12.30553056
Tunnel of doom,Curacao,,,-68.83020556,12.15553056
Directors Bay,Curacao,,,-68.8598,12.06631667
Tugboat Wreck,Curacao,,,-68.86176667,12.06901667
Caracas Bay,Curacao,,,-68.86176667,12.06901667
Sponge Forest,Curacao,,,-69.15138245,12.28901747
Snake Bay,Curacao,,,-68.99721667,12.13933611
Playa Lagun,Curacao,,,-69.15061167,12.31796833
Lions Dive Housereef,Curacao,,,-68.8983804,12.08471404
Alice in Wonderland,Curacao,,,-69.15790558,12.37527838
Bullenbaai,Curacao,,,-69.024265,12.17423667
Wata Mula,Curacao,,,-69.1625,12.38555556
Vaersen Bay,Curacao,,,-69.00576107,12.16028953
Habitat Curacao Housereef,Curacao,,,-69.07972222,12.19805556
Tugboat,Curacao,,,-68.86196944,12.06680556
Oswaldo s Drop-off,Curacao,,,-68.90168667,12.08811667
Port Marie,Curacao,,,-69.085705,12.2187
Superior Producer,Curacao,,,-68.9451313,12.10465159
Castle Comfort,Dominica,,,-61.37573361,15.2851683
Coral Gardens South,Dominica,,,-61.37111667,15.2381
Pointe Guignard,Dominica,,,-61.3729763,15.24089963
Soufriere Pinnacles,Dominica,,,-61.36210799,15.23100337
Scott s Head Dropoff,Dominica,,,-61.37148333,15.21455
La SorciÌ¬re,Dominica,,,-61.36601667,15.23455
Danglebens North,Dominica,,,-61.37438889,15.24219444
L Abym,Dominica,,,-61.36608333,15.23448333
Scott s Head Pinnacle ,Dominica,,,-61.37706667,15.21561667
Rodney s Rock,Dominica,,,-61.412,15.37961667
Champagne Beach,Dominica,,,-61.37396336,15.24448122
Solomon reef,Dominica,,,-61.37424231,15.27223126
Dangleben s Pinnacles,Dominica,,,-61.37278333,15.23711667
Coral Garden,Dominican Republic,Punta Cana,,-68.45015645,18.7249532
Tropical Shallow,Dominican Republic,Punta Cana,,-68.40611111,18.67694444
Aquarium,Dominican Republic,La Romana and Saona Island,,-69.0225184,18.36392047
Padre Nuestro Cave,Dominican Republic,La Romana and Saona Island,,-68.80939275,18.37578637
Shalom Tropical,Dominican Republic,Punta Cana,,-68.44568253,18.7271447
Rondana,Dominican Republic,Punta Cana,,-68.46988678,18.74250718
PeÅãor,Dominican Republic,La Romana and Saona Island,,-68.82350922,18.29390557
Domenicus Reef,Dominican Republic,La Romana and Saona Island,,-68.82745743,18.34026871
Viva Shallow,Dominican Republic,La Romana and Saona Island,,-68.83007526,18.34548277
Atlantic Princess Wreck,Dominican Republic,La Romana and Saona Island,,-68.85161877,18.36845534
Los Naturales,Dominican Republic,Puerto Plata area,,-70.49343109,19.78729942
Cuevas de Du-du,Dominican Republic,,,-69.9073711,19.56471349
La Puntilla,Dominican Republic,Puerto Plata area,,-70.52068233,19.76165514
Zingara Wreck,Dominican Republic,Puerto Plata area,,-70.50218582,19.7862495
Cuevitas,Dominican Republic,Punta Cana,,-68.39165211,18.67222665
Taberna,Dominican Republic,Punta Cana,,-68.42999697,18.70854936
Park Reef,Dominican Republic,Punta Cana,,-68.41894627,18.69930173
Paradise,Dominican Republic,Punta Cana,,-68.40705872,18.69104957
Channel,Dominican Republic,Punta Cana,,-68.36559176,18.66489815
Monica Wreck,Dominican Republic,Punta Cana,,-68.34676266,18.65441816
Coral Garden  Luperon ,Dominican Republic,,,-70.94254017,19.90541162
Traktor Wreck,Dominican Republic,Puerto Plata area,,-70.78302383,19.85569088
The Canyon,Dominican Republic,Puerto Plata area,,-70.78722954,19.86206827
The Anker,Dominican Republic,Puerto Plata area,,-70.7809639,19.85423777
Great Wall,Dominican Republic,Puerto Plata area,,-70.78027725,19.85197734
The Rock,Dominican Republic,Puerto Plata area,,-70.77581406,19.85657889
Patricia Wreck,Dominican Republic,,,-68.35344672,18.53782406
Acuario  Club Med ,Dominican Republic,Punta Cana,,-68.35179448,18.54126221
Benjis,Dominican Republic,Juan Dolio,,-69.40584898,18.42102819
Cayacoa Reef,Dominican Republic,Juan Dolio,,-69.39615011,18.42125213
Mariottis Reef,Dominican Republic,Juan Dolio,,-69.40099955,18.42139464
Los Canones,Dominican Republic,Juan Dolio,,-69.41479683,18.42182216
Los Jardines,Dominican Republic,Juan Dolio,,-69.40803766,18.42229039
Parque Nacional Submarino La Caleta,Dominican Republic,Boca Chica,,-69.68365073,18.44857061
St George,Dominican Republic,La Romana and Saona Island,,-68.83248925,18.34220364
Tania V,Dominican Republic,Juan Dolio,,-69.41574097,18.38775971
Patato,Dominican Republic,Punta Cana,,-68.43512535,18.71491062
The Wall,Dominican Republic,Puerto Plata area,,-70.52,19.75472222
Three Rocks,Dominican Republic,Puerto Plata area,,-70.514917,19.773017
Larimar,Dominican Republic,Puerto Plata area,,-70.5214119,19.77058062
Five Rocks,Dominican Republic,Puerto Plata area,,-70.54969311,19.75850485
Canyon,Dominican Republic,Puerto Plata area,,-70.52351475,19.75640462
Coral Garden,Dominican Republic,Puerto Plata area,,-70.51722765,19.7747201
Boca Chica Housereef,Dominican Republic,Boca Chica,,-69.6054697,18.44411282
Ray Point,Dominican Republic,Puerto Plata area,,-70.51214218,19.79044914
Airport Puerto Plata,Dominican Republic,Puerto Plata area,,-70.5505085,19.76638046
Puerto Plata,Dominican Republic,Puerto Plata area,,-70.58441162,19.77898062
La Parguera,Dominican Republic,La Romana and Saona Island,,-68.7912,18.1442
